FFV,MinAbsPartialCharge,Chi0v,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,PEOE_VSA14,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA8,VSA_EState6,VSA_EState8,NHOHCount,NumAromaticHeterocycles,NumAromaticRings,NumHDonors,RingCount,MolLogP,MolMR,fr_Ar_N,fr_NH1,fr_ester,fr_quatN
0.40239665,0.27255565928788567,20.65321125713475,13.158862106344143,9.747487614113261,9.747487614113261,7.540779773876369,7.540779773876369,5.772708842246687,5.772708842246687,211.30418945129173,0.0,71.7905736680101,34.39224859237253,60.6636706846161,22.253805966787983,47.58,72.80211331020065,31.647340786123618,0.0,0,0,3,0,4,7.697660000000008,143.99199999999982,0,0,0,0
0.36481552,0.27255565928788567,20.58152124081711,12.274529842501607,9.219144663480833,9.219144663480833,6.716398373234948,6.716398373234948,4.805885347530183,4.805885347530183,227.33722006353435,4.899909730850478,119.31567906217379,22.99804733313562,97.06187309538579,10.772448428929591,93.22,0.0,29.901839914111424,0.0,0,0,5,0,7,5.459900000000004,144.69599999999983,0,0,0,0
0.36956078,0.27255565928788567,27.660977927605277,16.489153147918792,12.548163415630501,12.548163415630501,9.35136282862947,9.35136282862947,6.5410415440008265,6.5410415440008265,249.4170252219566,9.799819461700956,194.65804191482235,0.0,133.46007550615548,0.0,125.97,0.0,38.52677908984534,0.0,0,0,6,0,8,6.204700000000008,194.56749999999965,0,0,0,0
0.3314918,0.27255565928788567,9.17906965382401,5.003889189758083,3.113099374545288,3.113099374545288,1.9614695895424765,1.9614695895424765,1.1210787351730562,1.1210787351730562,98.24469259695799,19.820645893538753,35.392371257240434,0.0,24.26546827384644,0.0,61.83,0.0,6.278228031187988,2.658295717001248,0,0,1,0,1,1.4487,57.76600000000003,0,0,1,0
0.34991627,0.27255565928788567,10.878315177510851,6.183174524611719,4.790537505858715,4.790537505858715,3.316424629663952,3.316424629663952,2.1366652288987593,2.1366652288987593,108.18323352648241,11.46733495432437,58.65200837755764,0.0,36.39820241076966,0.0,24.06,61.713011764475276,13.625443583693041,4.42407795660862,2,0,2,2,2,3.8410400000000022,77.01140000000002,0,2,0,0
0.33687015,0.27255565928788567,7.618802153517008,4.392734410091838,3.154700538379252,3.154700538379252,2.1031336922528348,2.1031336922528348,1.3253559144750569,1.3253559144750569,82.49994703477839,11.46733495432437,48.53093654769288,11.126902983393991,48.53093654769288,11.126902983393991,24.06,59.998271502017246,17.361286533131768,0.0,2,0,2,2,2,3.1060000000000008,59.12340000000002,0,2,0,0
0.36326495,0.27255565928788567,30.798578853092454,20.71417107584439,13.27261649820777,18.501752915052446,10.200403124079175,17.473254983095543,7.711126394656382,15.564481364695933,318.49404979336106,11.050456081168516,192.11208388371304,33.752829633355795,169.8582779169251,22.253805966787983,110.8,11.050456081168516,51.198241732670056,0.0,2,0,7,2,9,10.031699999999994,215.50539999999953,0,2,0,0
0.36594162,0.27255565928788567,10.033015715890103,6.4472648627321485,5.369914593542524,5.369914593542524,4.419253529093897,4.419253529093897,3.678151475288467,3.678151475288467,106.17157121942395,11.46733495432437,58.65200837755764,0.0,36.39820241076966,0.0,24.06,47.86553736509403,14.178870622323004,0.0,2,0,2,2,5,3.8100000000000023,73.04940000000002,0,2,0,0
0.40101187,0.27255565928788567,10.61461043102816,6.522432695231214,4.298423730682705,4.298423730682705,2.791200699802565,2.791200699802565,1.735170641649926,1.735170641649926,103.90721569459399,11.861545009918906,29.828919765543436,0.0,24.26546827384644,0.0,20.310000000000002,24.373259940620173,8.305299925143,3.478508195355723,0,0,1,0,1,4.007300000000003,71.49450000000004,0,0,0,0
0.31898697,0.27255565928788567,12.145309297311655,6.697116220877545,4.997169780880014,4.997169780880014,2.6803770029432283,2.6803770029432283,1.3220542973524885,1.3220542973524885,122.76503807035846,19.696394776338067,0.0,0.0,0.0,0.0,113.96000000000002,10.633577208012662,0.0,3.275098983318446,3,0,0,3,0,1.522,72.85220000000004,0,2,0,0
0.33573247,0.27255565928788567,18.50363792425951,10.774875000348509,7.3361348012752385,7.3361348012752385,4.725026298385857,4.725026298385857,3.033279809892609,3.033279809892609,192.46139439968144,6.606881964512918,59.65783953108687,11.49902366656781,48.53093654769288,0.0,107.99999999999999,5.316788604006331,13.690749753973805,1.9636449280771229,1,0,2,1,2,2.9045000000000014,118.59370000000004,0,1,2,0
0.38715626,0.27255565928788567,22.19359779903939,13.941618285594862,8.721247923689015,10.670930540657633,5.967194513169441,7.752730446831789,3.9080298974301053,5.168970922802282,237.1798514628663,0.0,121.45781787238371,45.773759312529464,131.24878482341927,22.775711979393844,104.16000000000001,27.314076274472505,35.37878465951809,0.0,0,2,6,0,6,5.367200000000005,152.6877999999997,4,0,0,0
0.33579028,0.27255565928788567,10.368538344805517,6.1867222766963295,4.184077734070136,4.184077734070136,2.601334666538664,2.601334666538664,1.6133281440948297,1.6133281440948297,106.99804126256288,11.050456081168516,24.26546827384644,0.0,24.26546827384644,0.0,58.199999999999996,11.050456081168516,7.8576389555764345,0.0,2,0,1,2,1,2.9178000000000015,71.40340000000003,0,2,0,0
0.33930299,0.27255565928788567,14.321669918700119,8.199320013098498,5.755798513735607,5.755798513735607,3.683314329320292,3.683314329320292,2.4533081289450616,2.4533081289450616,155.98655646116111,15.950365812018994,77.85694073647171,0.0,66.73003775307771,0.0,95.15,26.668011810128384,20.760834108753105,0.0,4,1,3,4,3,3.0768000000000013,104.35679999999999,1,4,0,0
0.36614256,0.27255565928788567,25.45387114641873,15.170812004678057,11.167148465265722,11.167148465265722,8.040515662919463,8.040515662919463,5.617415920683649,5.617415920683649,239.82440875492196,4.899909730850478,155.71388147294343,45.62397398309742,133.46007550615548,11.126902983393991,102.44999999999999,12.13273413692322,41.08134226723523,0.0,0,0,6,0,8,7.766000000000008,179.14199999999968,0,0,0,0
0.34722767,0.27255565928788567,17.050701099609736,9.569862093547584,7.565644009328945,7.565644009328945,5.532613309823395,5.532613309823395,3.382041149689105,3.382041149689105,158.36461424597098,0.0,33.380708950181976,0.0,0.0,0.0,58.2,45.669142079621636,0.0,12.959770988791972,2,0,1,2,1,4.142980000000003,105.94940000000007,0,2,0,0
0.36941899,0.27255565928788567,9.65412562744168,5.913232128012986,3.157800527537584,3.8017510783969635,1.8784310859822293,2.478384116488875,1.0202082837533002,1.572400298845697,94.00599923073594,13.151638370425493,11.629818560158606,0.0,6.06636706846161,0.0,38.33,18.306892872158564,2.338638589695137,3.3486052132522333,1,1,1,1,1,1.1661,61.54970000000003,0,1,0,0
0.3407009,0.27255565928788567,12.109025320811673,6.887699338743366,5.197747616219126,5.197747616219126,3.698931296989239,3.698931296989239,1.8861414216207428,1.8861414216207428,119.8396845084149,6.544756405912575,35.392371257240434,0.0,24.26546827384644,0.0,58.2,24.897930480549764,6.933134621217337,6.733492706577677,2,0,1,2,1,2.6305000000000005,78.61040000000004,0,2,0,0
0.32926001,0.27255565928788567,14.674830637820573,8.359666879779281,5.644363858924011,5.644363858924011,3.9417555980493644,3.9417555980493644,2.6290242911527906,2.6290242911527906,159.88073809542837,31.32743758890215,59.15492395432226,0.0,42.46456947923127,0.0,99.21000000000001,0.0,12.685245749405976,0.5864645587779989,0,0,2,0,3,1.5211000000000001,96.10750000000003,0,0,1,0
0.32877014,0.27255565928788567,11.974264039480829,6.678072380655384,5.138966413920582,5.138966413920582,3.8834357325392,3.8834357325392,2.8584516857044755,2.8584516857044755,127.09582850417407,18.577132495601905,47.02218981739904,11.49902366656781,30.33183534230805,11.270143843125101,105.55999999999999,11.46733495432437,8.958212973460988,0.0,7,0,2,5,3,1.5959999999999999,85.75200000000001,0,2,0,0
0.3327408,0.27255565928788567,9.180457611606656,5.468908462243684,3.5408963186830236,3.5408963186830236,2.056623014770545,2.056623014770545,1.1890870371436182,1.1890870371436182,90.86813487410046,6.544756405912575,0.0,0.0,0.0,0.0,58.2,11.050456081168516,0.0,2.2945847263406787,2,0,0,2,0,1.3813999999999997,58.27840000000003,0,2,0,0
0.35017075,0.27255565928788567,13.899400349582491,8.033033508124579,5.717795403615047,5.717795403615047,3.766023968011572,3.766023968011572,2.4395424343901855,2.4395424343901855,151.40989425315541,11.050456081168516,95.05021078832733,0.0,72.79640482153933,12.152040213667762,58.199999999999996,41.40159750022111,22.953582831438833,0.0,2,0,3,2,3,4.6750000000000025,104.16040000000001,0,2,0,0
0.38518992,0.27255565928788567,46.97916915368738,28.333265288957335,21.067410620826518,22.088031346986188,15.473662366546268,16.76156346826503,10.892959424424644,12.248901907887383,232.94752809362527,20.433396669713616,281.59884318034324,66.1330506707202,242.65468273846432,43.13500333758457,151.41999999999996,60.879254018163564,76.81601458230021,4.32341767548947,2,1,11,2,13,16.435899999999968,335.8769000000007,0,2,0,0
0.40787312,0.06538238322279266,12.89105876817439,8.523603362114272,5.673544346902184,5.673544346902184,3.761801681057136,3.761801681057136,2.4832187828578176,2.4832187828578176,83.97359667480276,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,4.022558796875266,0,0,0,0,0,7.163200000000007,83.48600000000008,0,0,0,0
0.38708542,0.27255565928788567,14.467385558510877,12.599047850905848,5.685707882378049,12.619306722646776,2.586511855679189,5.497742782097667,1.5204481593415118,3.432552679605286,118.15420343104464,13.08951281182515,0.0,0.0,0.0,0.0,67.42999999999999,36.82162262273701,2.318652610478285,10.438391231315205,2,0,0,2,0,1.4393999999999993,80.91640000000004,0,2,0,0
0.3487648,0.2685684255596347,21.371990856617106,13.324586486415567,9.910554955250232,9.910554955250232,7.337451857693337,7.337451857693337,5.158999352936208,5.158999352936208,207.87738933591285,6.544756405912575,82.9174766514041,22.253805966787983,60.6636706846161,22.253805966787983,74.76,0.0,18.82071111092774,1.993668337920044,0,0,3,0,5,6.765300000000008,144.9239999999998,0,0,0,0
0.39996108,0.27255565928788567,7.598076211353316,9.843266739736606,2.625,12.590862003928251,0.5,2.598076211353316,0.375,1.948557158514987,48.44301661232909,0.0,10.984533407306404,0.0,10.984533407306404,0.0,0.0,29.10094168015094,0.0,2.3877314814814814,0,0,0,0,0,2.1939,36.046,0,0,0,0
0.40256926,0.27255565928788567,46.2481166735079,27.614601551926608,20.849672399415432,20.849672399415432,15.393459122954477,15.393459122954477,11.085210737703207,11.085210737703207,259.26037298673754,9.799819461700956,263.90265755172305,68.26920945933979,230.5219486015411,55.83894133010141,154.01,12.13273413692322,60.8870983116057,0.0,0,2,12,0,14,15.31199999999997,322.2540000000007,4,0,0,0
0.35338284,0.27255565928788567,6.701907262607799,3.4282001997514984,2.3984341585395437,2.3984341585395437,0.9436023005139538,0.9436023005139538,0.47485465081509676,0.47485465081509676,65.11618245513277,13.213763929025836,0.0,0.0,0.0,0.0,44.760000000000005,0.0,0.0,4.839573570168809,0,0,0,0,0,0.9468000000000001,37.309000000000005,0,0,0,0
0.38083463,0.27255565928788567,23.443328560382913,13.96366179764094,10.641689001208952,10.641689001208952,7.942085254179383,7.942085254179383,5.601397579671883,5.601397579671883,245.26006471444586,9.799819461700956,159.26567065758195,0.0,109.19460723230902,0.0,108.9,0.0,32.24201432269684,0.0,0,0,5,0,7,4.9737000000000045,164.69299999999976,0,0,0,0
0.37078536,0.27255565928788567,14.737604307034017,9.092093147209608,6.932335127930841,6.932335127930841,5.413531946368624,5.413531946368624,4.266832263199842,4.266832263199842,158.69968001865604,11.46733495432437,107.68586050201517,22.253805966787983,90.99550602692418,22.253805966787983,24.06,102.46284098124856,33.25665154603827,0.0,2,0,4,2,5,6.266600000000005,111.9464,0,2,0,0
0.35783052,0.27255565928788567,6.910354708062403,3.636646129944097,2.3907187963731804,2.3907187963731804,1.470809954102956,1.470809954102956,0.8209782243442391,0.8209782243442391,71.34743304695832,0.0,29.828919765543436,5.749511833283905,24.26546827384644,0.0,26.3,0.0,7.686897124590578,3.137164351851852,0,0,1,0,1,2.20582,45.37100000000002,0,0,1,0
0.39901234,0.27255565928788567,10.952767094965095,6.500631608114755,4.425181360471205,4.425181360471205,3.0067612149527836,3.0067612149527836,1.948187328785413,1.948187328785413,118.51388502040811,0.0,84.42622338169795,11.126902983393991,83.85517662263662,11.126902983393991,12.36,60.6636706846161,29.657639342025373,0.0,0,0,3,0,3,4.155800000000003,84.15100000000002,0,0,0,0
0.36594213,0.27255565928788567,5.178303900493525,2.4955745142973065,1.689765659139196,1.689765659139196,0.5185228312386286,0.5185228312386286,0.2804203307853609,0.2804203307853609,48.7967050355699,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,5.0329922524565385,0,0,0,0,0,1.2434,29.78499999999999,0,0,1,0
0.35839221,0.19243704575393245,14.817858357904017,8.752987337785912,5.847827789447497,5.847827789447497,3.9200407455399935,3.9200407455399935,2.4602086371854264,2.4602086371854264,90.36142359317743,13.213763929025836,54.09438803938988,22.94563612947017,48.53093654769288,11.126902983393991,59.32,6.069221312792274,17.763156273462535,2.469309719176592,0,0,2,0,2,5.013080000000005,100.07200000000003,0,0,1,0
0.37715059,0.27255565928788567,20.870597468889468,11.472992434679439,7.928474619330269,7.928474619330269,5.796511236466727,5.796511236466727,3.844733787670617,3.844733787670617,212.99861764942605,28.439190165110134,112.74639641694756,22.99804733313562,84.92913895846256,23.801164850570913,36.92,72.81571089828387,30.964900787133953,0.0,0,0,4,0,4,6.5319000000000065,146.45399999999978,0,0,0,0
0.39541698,0.27255565928788567,32.05485522722777,19.041000829119504,13.528674217339493,13.528674217339493,10.044559322174026,10.044559322174026,7.10978745012766,7.10978745012766,298.70052059171644,24.596304507188545,162.79573273330655,68.96738489156198,157.23228124160954,60.89013984756482,118.85000000000001,108.88552002592691,58.325788215416786,3.845830026180279,0,2,8,0,8,10.155139999999992,232.71899999999945,2,0,0,0
0.400601,0.27255565928788567,42.4184686229866,27.65782101617994,18.57629655751249,20.74385047048613,13.360091246678056,15.547701471185121,9.489311797906378,11.712509538595569,277.76931277547965,23.013583390726794,133.46972854452775,22.6259266499618,147.48821095490183,17.202923090227873,24.94,157.62959102074683,47.30378075765456,8.51211404708673,0,0,6,0,8,19.516399999999997,292.8359999999998,0,0,0,0
0.36551909,0.38229772617229335,23.547080381206534,14.746341782889798,7.630359961001207,9.707710230190832,4.584222094902326,6.406683947739283,2.675920438805443,4.00327070799507,146.46952316605802,133.14347044378763,0.0,0.0,0.0,0.0,101.53000000000003,0.0,2.4963927998866207,11.093948145696952,0,0,0,0,0,1.664600000000004,135.99099999999999,0,0,0,0
0.33815952,0.27255565928788567,12.63745346975694,9.255638402349751,4.931391928955579,8.419489930687236,2.818866328139234,5.34335295487661,1.747104690866578,3.4666933889057687,115.14289992937347,25.533402065080953,0.0,0.0,0.0,0.0,75.27,11.050456081168516,0.0,3.846253064084495,2,0,0,2,0,1.9841999999999997,76.92590000000004,0,2,0,0
0.42131241,0.27255565928788567,28.9305172023728,16.42135773377364,13.681280153851189,13.681280153851189,9.352246929374717,9.352246929374717,7.116243026062499,7.116243026062499,296.32151410699595,9.799819461700956,121.86163709328308,0.0,60.6636706846161,0.0,74.76,0.0,16.265285877088342,11.231276753717017,0,0,4,0,6,8.786040000000002,181.9279999999996,0,0,0,0
0.29768641,0.27255565928788567,11.452942254594769,6.569276465640496,4.744606738610907,4.744606738610907,3.196023659232517,3.196023659232517,2.060714741491879,2.060714741491879,124.27188400046273,26.427527858051672,0.0,0.0,0.0,0.0,129.98000000000002,9.843390348640755,0.0,-0.03749789362971301,2,0,0,2,2,-1.0171000000000001,63.89760000000003,0,0,0,0
0.36424093,0.27255565928788567,5.059137268047011,2.866025403784439,1.586759592441442,1.586759592441442,0.8720084679281461,0.8720084679281461,0.43982640562744724,0.43982640562744724,49.429416687722146,13.399824270612745,0.0,0.0,0.0,0.0,18.46,0.0,0.0,3.0166242283950613,0,0,0,0,0,1.5793,30.561999999999983,0,0,0,0
0.39177495,0.27255565928788567,34.15732950530264,20.61874249771292,14.946097464273228,14.946097464273228,10.66786144449745,10.66786144449745,7.387091955684891,7.387091955684891,290.47945774555575,0.0,228.51028629448265,79.54589777216584,206.2564803276947,56.547850439030206,109.96000000000001,76.69799479497215,67.18655790013275,0.0,2,2,10,2,10,11.863599999999986,249.96239999999943,4,2,0,0
0.33547772,0.27255565928788567,23.592491282060266,14.043875110352001,10.186702306156967,10.186702306156967,6.993178794134025,6.993178794134025,4.774929179051016,4.774929179051016,166.3178440323236,22.495122217931566,113.24931199371218,5.749511833283905,90.99550602692418,0.0,133.91,15.950365812018994,27.36346847691806,0.28310660988122294,3,0,4,3,5,5.004000000000005,164.40109999999967,0,3,0,0
0.39841654,0.27255565928788567,19.62525303264505,11.06709604696317,8.729844281562006,8.729844281562006,6.219512785531055,6.219512785531055,4.497392244054492,4.497392244054492,221.9863763271247,9.799819461700956,87.97801256633647,0.0,54.59730361615449,0.0,74.76,0.0,8.080857684454987,0.0,0,0,3,0,5,5.350400000000002,120.03000000000004,0,0,0,0
0.3539411,0.27255565928788567,5.987704977252029,3.2199794632774306,1.9382743411618886,1.9382743411618886,1.1283151937998976,1.1283151937998976,0.6463571804066649,0.6463571804066649,64.9266114240323,0.0,30.33183534230805,5.749511833283905,30.33183534230805,0.0,26.3,0.0,9.334897880448475,1.172288595993953,0,0,1,0,1,1.8974,40.63400000000002,0,0,1,0
0.36534872,0.27255565928788567,19.077704250076017,11.013196327529881,8.735959959191842,8.735959959191842,6.0322302861428865,6.0322302861428865,3.8288968609779186,3.8288968609779186,199.31282273170535,0.0,130.4425820455678,11.49902366656781,97.06187309538579,0.0,52.6,25.980208536304467,31.264574491993532,4.280037384171683,0,0,4,0,4,6.355100000000006,130.61899999999997,0,0,1,0
0.37446752,0.27255565928788567,16.45562358313088,9.532922585088315,7.217229507136696,7.217229507136696,5.476026666159556,5.476026666159556,3.8561784236732026,3.8561784236732026,132.3983084375198,0.0,119.78472566810395,23.71855676384303,86.42075510450191,38.99568951406019,78.14,12.499370002454143,16.61889844137155,2.3326694505566845,0,2,5,0,5,2.2691,123.47200000000002,2,0,0,0
0.35827772,0.27255565928788567,24.867598954938433,15.274875000348509,10.580010936658544,10.580010936658544,6.930641761595097,6.930641761595097,4.461339128325477,4.461339128325477,206.21794028662646,6.606881964512918,59.65783953108687,11.49902366656781,48.53093654769288,0.0,107.99999999999999,12.240525803696954,14.05666656562451,2.4839157675344348,1,0,2,1,2,6.415400000000008,160.14669999999964,0,1,2,0
0.41603966,0.27255565928788567,12.87234990560162,11.338440179120965,5.2870193693872265,11.462340633926136,3.1127936492982404,6.2799054543804065,1.932233216410126,3.780887999740015,105.64194691574934,0.0,36.39820241076966,0.0,36.39820241076966,10.772448428929591,9.23,62.586247825494006,14.106937279541446,9.674425390526581,0,0,2,0,2,2.6942000000000004,79.26500000000003,0,0,0,0
0.32713966,0.27255565928788567,3.1009536313038994,1.3092958607544707,0.6252218115767465,0.6252218115767465,0.26725889843221234,0.26725889843221234,0.04166666666666667,0.04166666666666667,39.99549237583361,7.037952458882589,0.0,0.0,0.0,0.0,26.3,4.736862953800049,0.0,0.9532870370370371,0,0,0,0,0,0.4648,20.572999999999997,0,0,1,0
0.36567807,0.27255565928788567,11.857568303562362,6.375997747281139,5.885219920105841,5.885219920105841,3.521091359915183,3.521091359915183,2.4746993434863622,2.4746993434863622,113.68913815809684,4.899909730850478,29.32600418877882,0.0,18.19910120538483,0.0,37.38,13.847474399381248,5.9460759558453,9.491489512471654,0,0,1,0,2,3.1244400000000017,74.23700000000004,0,0,0,0
0.36816578,0.27255565928788567,15.605916537068225,9.305764843883656,6.240651749269007,8.190334366237622,3.9083467529012395,5.620956153402801,2.674665471453454,4.274540219471176,148.34376707318003,6.606881964512918,46.519274240634424,11.49902366656781,34.05643522488199,0.0,72.83,0.0,6.6473358351605105,8.521301807249332,1,0,2,1,2,3.303480000000002,94.22060000000005,0,0,0,0
0.39336683,0.27255565928788567,17.842955269961575,10.620687569628558,7.519589533351389,7.519589533351389,5.216088121308585,5.216088121308585,3.56090815763796,3.56090815763796,195.31790642329838,0.0,97.32282610168873,34.25542681968108,97.32282610168873,33.3241823570105,70.02000000000001,27.084669699764845,29.222040089827477,0.0,0,2,6,0,6,5.173800000000004,130.36999999999998,4,0,0,0
0.36119278,0.27255565928788567,9.730547788925064,5.025957496985491,3.0921941950770715,3.935830102289662,1.7149906822524106,2.3188155087841,0.9204217088138849,1.2872249591416673,98.88266694090878,0.0,33.80781932456448,0.0,18.19910120538483,0.0,26.3,0.0,5.182904423343412,3.344246232958204,0,0,1,0,1,3.7321000000000017,59.43200000000003,0,0,1,0
0.37722551,0.27255565928788567,7.874315720186335,4.105546552431126,2.0823226239544437,2.9979981527461326,1.2506911957625206,1.7439428344795602,0.7591800001352109,1.1584184076256792,79.26290776935247,0.0,34.30163928137585,0.0,28.738187789678854,0.0,26.3,15.929943897949348,7.352344970395565,1.528894912131519,0,0,1,0,1,2.448900000000001,48.15250000000002,0,0,1,0
0.36836692,0.27255565928788567,22.489399622406477,13.448823956435174,9.780272544718825,9.780272544718825,6.97977731822928,6.97977731822928,4.701651833508728,4.701651833508728,228.1783921341143,0.0,167.84661560986663,39.5023414666397,145.59280964307868,22.253805966787983,52.6,36.39820241076966,47.82221269350115,0.0,0,0,6,0,6,8.292600000000006,163.84099999999967,0,0,0,0
0.35509262,0.27255565928788567,11.928203230275512,7.22606774342517,5.421972156848995,5.421972156848995,4.108279380737211,4.108279380737211,3.070717121405208,3.070717121405208,128.310312166484,11.46733495432437,72.79640482153933,11.126902983393991,72.79640482153933,32.671799841253176,24.06,84.2637397758637,26.353956286218192,0.0,2,0,4,2,4,5.412400000000003,94.1354,0,2,0,0
0.33875515,0.27255565928788567,12.694811758438577,6.944976205668855,5.294329304277965,5.294329304277965,3.6431672251679474,3.6431672251679474,2.1767524416972237,2.1767524416972237,129.5487692739513,0.0,69.77891136095164,0.0,36.39820241076966,0.0,58.2,37.03066461747298,11.246485670403974,6.033328594330995,2,0,2,2,2,2.47684,84.69840000000003,0,2,0,0
0.38927007,0.27255565928788567,18.821887726017106,11.293700803194566,9.050010808659849,9.050010808659849,7.141626334813784,7.141626334813784,5.3899512583077405,5.3899512583077405,207.414030708254,0.0,119.3156790621738,22.6259266499618,97.06187309538579,11.126902983393991,18.46,0.0,29.155655180229218,0.0,0,0,4,0,6,7.436700000000005,122.57399999999997,0,0,0,0
0.37589597,0.27255565928788567,18.428588821913248,11.264914742054053,9.033318293975245,9.033318293975245,7.169835060743226,7.169835060743226,5.22150830474788,5.22150830474788,193.1896681965387,10.216698334856808,88.98384371986572,0.0,66.73003775307771,0.0,66.48,36.5059940775434,23.235605849114798,2.3138437439050716,1,0,3,1,5,5.239200000000005,127.53070000000004,0,1,0,0
0.37674615,0.27255565928788567,8.324568270435499,4.672320836349818,2.9620518042546813,2.9620518042546813,1.8193686899094705,1.8193686899094705,1.0333782149391149,1.0333782149391149,84.18907629281034,6.606881964512918,35.392371257240434,0.0,24.26546827384644,0.0,26.3,12.13273413692322,8.05522297808012,3.9868424001576956,0,0,1,0,1,2.811400000000001,54.56350000000003,0,0,1,0
0.41714937,0.27255565928788567,24.05350913301472,14.637272031026624,10.606016971163918,10.606016971163918,7.633041425485335,7.633041425485335,5.359869973126197,5.359869973126197,230.66182995849732,0.0,145.59280964307868,56.398065109598164,145.59280964307868,66.9658443134954,60.790000000000006,97.06187309538579,51.261418160060046,0.0,0,2,8,0,8,8.382500000000006,180.1619999999996,4,0,0,0
